metdiv,inc_1,inc_2,inc_3,inc_4,Year
28100,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
28140,35100,59400.00000000001,94500,243000.00000000003,2013
28180,35100,72900,121500.00000000001,243000.00000000003,2013
28260,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
28300,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
28340,29700.000000000004,51300,94500,243000.00000000003,2013
28380,13500,35100,59400.00000000001,243000.00000000003,2013
28420,35100,59400.00000000001,94500,243000.00000000003,2013
28500,24300,45900,94500,243000.00000000003,2013
28540,35100,72900,121500.00000000001,243000.00000000003,2013
28580,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
28620,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
28660,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
28700,24300,40500,72900,243000.00000000003,2013
28740,29700.000000000004,59400.00000000001,121500.00000000001,243000.00000000003,2013
28780,18900,40500,72900,243000.00000000003,2013
28820,18900,35100,72900,243000.00000000003,2013
28860,18900,40500,72900,243000.00000000003,2013
28900,24300,40500,72900,243000.00000000003,2013
28940,24300,51300,94500,243000.00000000003,2013
29020,24300,45900,94500,243000.00000000003,2013
29060,35100,72900,94500,243000.00000000003,2013
29100,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
29180,24300,51300,94500,243000.00000000003,2013
29200,24300,51300,94500,243000.00000000003,2013
29260,24300,45900,72900,243000.00000000003,2013
29300,18900,45900,72900,243000.00000000003,2013
29340,24300,51300,94500,243000.00000000003,2013
29380,24300,45900,72900,243000.00000000003,2013
29404,40500,72900,148500,243000.00000000003,2013
29420,24300,40500,72900,243000.00000000003,2013
29460,24300,45900,72900,243000.00000000003,2013
29500,18900,40500,72900,243000.00000000003,2013
29540,35100,59400.00000000001,94500,243000.00000000003,2013
29620,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
29660,18900,45900,94500,243000.00000000003,2013
29700,18900,40500,72900,243000.00000000003,2013
29740,18900,40500,72900,243000.00000000003,2013
29780,13500,29700.000000000004,59400.00000000001,243000.00000000003,2013
29820,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
29860,18900,40500,72900,243000.00000000003,2013
29900,13500,35100,59400.00000000001,243000.00000000003,2013
29940,24300,59400.00000000001,94500,243000.00000000003,2013
29980,24300,40500,72900,243000.00000000003,2013
30020,24300,51300,94500,243000.00000000003,2013
30060,18900,40500,72900,243000.00000000003,2013
30140,35100,59400.00000000001,94500,243000.00000000003,2013
30220,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
30260,29700.000000000004,51300,94500,243000.00000000003,2013
30280,24300,45900,72900,243000.00000000003,2013
30300,29700.000000000004,51300,94500,243000.00000000003,2013
30340,24300,51300,94500,243000.00000000003,2013
30380,24300,45900,72900,243000.00000000003,2013
30420,29700.000000000004,51300,94500,243000.00000000003,2013
30460,24300,59400.00000000001,94500,243000.00000000003,2013
30580,29700.000000000004,51300,94500,243000.00000000003,2013
30620,24300,45900,72900,243000.00000000003,2013
30660,24300,51300,94500,243000.00000000003,2013
30700,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
30780,29700.000000000004,51300,94500,243000.00000000003,2013
30820,24300,45900,94500,243000.00000000003,2013
30860,29700.000000000004,51300,94500,243000.00000000003,2013
30880,18900,40500,72900,243000.00000000003,2013
30900,24300,45900,72900,243000.00000000003,2013
30940,18900,35100,59400.00000000001,243000.00000000003,2013
30980,24300,51300,94500,243000.00000000003,2013
31020,24300,51300,94500,243000.00000000003,2013
31060,59400.00000000001,94500,189000,243000.00000000003,2013
31084,29700.000000000004,59400.00000000001,121500.00000000001,243000.00000000003,2013
31140,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
31180,24300,51300,94500,243000.00000000003,2013
31220,24300,45900,72900,243000.00000000003,2013
31260,24300,45900,72900,243000.00000000003,2013
31300,13500,35100,59400.00000000001,243000.00000000003,2013
31340,24300,51300,94500,243000.00000000003,2013
31380,18900,40500,72900,243000.00000000003,2013
31420,18900,40500,94500,243000.00000000003,2013
31460,24300,45900,94500,243000.00000000003,2013
31500,24300,51300,72900,243000.00000000003,2013
